x,y,label
28.8832,43.268,1
31.2726,66.3293,1
34.1375,60.9609,1
47.3373,68.169,1
31.1882,78.4396,1
37.9216,63.1141,1
53.294,55.5026,1
61.3843,59.912,1
43.7581,67.4581,1
38.9263,43.1209,1
30.6308,79.4669,1
28.5239,59.1446,1
34.3243,60.9435,1
24.5469,64.8025,1
36.0082,46.6839,1
21.6058,46.6264,1
44.0326,64.4278,1
33.9977,56.5514,1
43.6037,61.2535,1
46.9253,54.0869,1
50.5013,60.6236,1
53.492,41.0788,1
42.6763,55.9325,1
27.9942,53.6819,1
39.4321,57.0157,1
26.7737,63.055,1
42.4097,49.9573,1
36.2269,57.2122,1
38.4616,67.3307,1
43.7814,65.9231,1
32.7829,73.0124,1
34.3323,60.3176,1
38.6276,57.3956,1
40.8015,39.9437,1
34.4872,50.5679,1
37.2823,51.4642,1
36.29,72.6288,1
27.3245,51.9754,1
43.0179,72.6222,1
30.6214,49.7399,1
51.5436,37.5978,1
54.4748,52.0351,1
46.6837,76.3896,1
36.4019,55.5085,1
32.7992,57.2413,1
63.0172,51.6779,1
30.4844,39.3305,1
36.6763,87.2712,1
18.9438,59.3333,1
43.459,51.9299,1
37.4801,68.5579,1
45.7994,71.7339,1
39.6938,58.779,1
43.6052,51.595,1
49.1821,66.2072,1
25.8368,47.1027,1
30.9034,53.1358,1
40.2049,60.9674,1
46.9846,52.6128,1
39.3711,46.2908,1
40.281,59.0358,1
40.4417,47.7812,1
37.6605,59.7341,1
38.1105,44.8967,1
48.2845,41.4901,1
49.2973,63.1612,1
22.4813,74.589,1
52.9,58.6627,1
39.1711,60.653,1
46.2394,65.0309,1
38.696,84.0815,1
40.7953,49.7543,1
42.8469,57.7991,1
65.7186,53.4598,1
32.2481,67.1896,1
37.5053,72.1523,1
46.1963,63.3723,1
46.939,50.999,1
30.8288,59.5577,1
53.3596,52.7618,1
48.1544,68.7367,1
33.2117,38.8796,1
29.9205,77.0394,1
37.6465,56.9942,1
35.9354,77.8208,1
47.7004,64.4749,1
25.7707,62.4538,1
41.9252,57.7624,1
34.4547,60.3225,1
30.7758,52.5812,1
26.1436,66.5815,1
47.2184,51.6808,1
55.7884,57.9788,1
43.2989,56.9797,1
40.8721,27.3162,1
49.8842,32.4528,1
20.5591,57.0199,1
25.0612,44.758,1
26.0159,55.7641,1
37.2542,65.3109,1
53.37,53.5624,1
38.849,56.9757,1
39.5191,61.6577,1
37.0202,69.5071,1
50.7491,56.2448,1
35.7051,58.4956,1
44.4439,67.4825,1
54.8174,61.4131,1
45.8822,63.4238,1
39.5361,65.0419,1
44.802,50.2119,1
29.9177,71.5639,1
25.3785,64.6102,1
41.2159,64.2774,1
51.4843,68.011,1
59.8522,60.6162,1
51.7046,47.8182,1
47.92,46.1582,1
41.992,65.3449,1
53.3892,71.5979,1
50.1365,58.4713,1
43.5589,50.0781,1
44.4882,73.6292,1
27.9251,67.8833,1
36.5708,72.4704,1
35.2982,65.0759,1
51.4997,63.6996,1
49.0467,65.2807,1
38.2185,56.448,1
35.588,44.7243,1
27.6534,61.1188,1
41.2298,53.6515,1
32.0089,46.2903,1
46.4965,55.9319,1
25.1281,45.5456,1
31.5079,35.0483,1
32.441,70.1503,1
50.4699,56.4963,1
53.0241,48.1896,1
46.2848,64.7507,1
21.9091,60.4956,1
38.1613,56.9973,1
32.7062,53.8651,1
30.5879,74.0785,1
42.8766,64.6049,1
41.1692,50.8574,1
40.4065,56.9627,1
27.9804,54.9994,1
39.8614,65.4042,1
44.0692,58.0179,1
41.2736,47.0327,1
29.5054,50.0764,1
42.7253,52.0659,1
55.89,57.7539,1
43.4373,45.5399,1
45.2159,56.2355,1
21.4689,50.9733,1
40.8175,63.635,1
34.8972,64.7425,1
38.8238,54.3061,1
39.8125,61.8196,1
42.2553,62.6501,1
44.3655,49.8799,1
31.5818,55.5397,1
35.2513,53.1516,1
50.7763,74.2215,1
46.6406,37.8112,1
50.7176,53.0659,1
49.0778,59.129,1
26.6323,64.1973,1
48.7962,38.6208,1
22.2003,73.1157,1
44.41,53.0465,1
63.8882,48.9789,1
33.5709,63.8494,1
44.8523,62.1739,1
43.8148,57.7357,1
32.1632,58.715,1
34.7683,55.5744,1
27.02,60.1669,1
36.8493,46.0122,1
36.1679,68.0474,1
54.3497,51.9426,1
47.1168,77.1879,1
57.4229,32.305,1
52.1803,65.1057,1
51.8591,67.5166,1
49.0318,60.3407,1
45.43,59.777,1
33.1601,67.7972,1
28.0741,60.4441,1
37.3923,60.0459,1
41.7159,54.8672,1
32.7979,73.6591,1
48.7379,49.5445,1
55.6171,57.0692,1
26.5962,54.8986,1
42.0857,40.1217,1
52.2118,52.7554,1
36.5551,62.3194,1
31.4381,50.3337,1
40.8735,69.9045,1
25.9709,68.056,1
35.1878,47.8352,1
30.7232,53.4992,1
41.9931,50.8747,1
30.885,59.0354,1
55.6338,51.2274,1
37.7075,54.486,1
27.1788,73.2271,1
55.7435,35.896,1
25.6644,58.5356,1
17.0096,68.391,1
43.9509,61.0425,1
38.8072,53.4242,1
40.3042,55.3052,1
39.7867,57.0653,1
63.9041,56.325,1
48.8809,67.8244,1
58.4025,79.2805,1
39.7072,64.7893,1
47.5908,51.5511,1
44.8464,52.3426,1
21.2783,50.8975,1
56.5984,65.8345,1
37.4802,57.397,1
49.1595,46.1219,1
37.6631,57.0688,1
41.8613,63.4137,1
51.7305,66.6951,1
47.6485,58.0867,1
35.174,56.0019,1
45.4416,84.8502,1
63.1487,70.5252,1
42.0856,54.2235,1
46.0151,58.3792,1
42.1182,66.5967,1
26.5105,64.8716,1
28.6794,67.3953,1
29.9876,56.6764,1
23.9753,53.6943,1
54.4766,68.4825,1
25.6685,56.6203,1
36.404,63.5246,1
37.7659,48.952,1
44.4968,53.9338,1
41.2125,67.4394,1
14.4695,62.2673,1
26.0063,58.303,1
47.8457,51.4676,1
44.965,81.8143,1
52.1229,65.7826,1
34.2726,65.021,1
36.3631,63.9463,1
20.3304,62.2077,1
58.2448,54.4585,1
28.1422,76.0657,1
40.8375,60.212,1
29.5803,51.3262,1
41.6875,56.7484,1
19.3453,49.8164,1
39.1098,59.9858,1
30.0601,59.5741,1
30.1187,48.1422,1
26.8017,69.7827,1
41.4497,56.7812,1
39.8413,49.9796,1
59.7836,61.2611,1
45.4482,64.8202,1
58.4162,58.5803,1
36.4692,65.3348,1
47.3934,54.8962,1
55.9766,75.7183,1
25.9073,51.4309,1
56.3217,55.5843,1
59.4772,54.7255,1
36.0495,34.2214,1
34.6199,75.2038,1
40.5639,60.7759,1
23.0575,43.837,1
49.6437,49.0249,1
22.8711,59.3668,1
41.1203,55.7994,1
55.2759,52.3251,1
45.4186,69.3077,1
42.5897,48.2737,1
59.7856,54.9783,1
46.4174,52.7212,1
13.4295,57.0356,1
50.9471,56.9318,1
46.0973,47.2256,1
34.8975,71.074,1
26.315,49.9957,1
30.8933,79.2258,1
43.2348,46.7374,1
44.944,50.6335,1
45.2223,80.5816,1
7.82642,39.4785,2
33.0762,72.8637,1
52.0466,62.5645,1
41.6757,60.3594,1
55.8476,67.5848,1
36.0455,49.415,1
36.2857,60.1017,1
45.7286,50.0719,1
39.0554,54.9417,1
20.2726,48.6266,1
27.3397,51.37,1
46.1347,55.6914,1
44.97,65.9913,1
46.3906,67.4866,1
47.0823,60.21,1
36.5394,60.5099,1
38.7533,61.354,1
42.6491,57.2992,1
23.0958,70.3421,1
42.4485,44.2183,1
33.4956,71.3277,1
47.0729,55.7378,1
24.9612,53.3238,1
45.4878,65.8565,1
59.2036,68.7447,1
44.0099,50.5279,1
43.6864,83.6586,1
41.8705,51.9223,1
43.7297,46.0009,1
38.5263,76.7572,1
53.4254,73.632,1
39.3374,51.2987,1
36.666,51.5154,1
41.9691,61.3064,1
35.252,60.7849,1
33.5615,59.8543,1
33.0713,49.4156,1
48.443,51.9085,1
40.7503,68.0989,1
50.3578,54.5735,1
44.5728,78.7787,1
24.5269,68.5783,1
54.2025,63.6184,1
41.3036,66.8662,1
37.4137,71.9252,1
26.862,55.3746,1
39.5514,43.2294,1
47.0057,53.6593,1
38.1236,57.13,1
37.5248,80.6469,1
39.2058,62.2125,1
52.3618,58.9935,1
45.0324,47.6918,1
40.8691,38.8456,1
48.0825,68.3959,1
54.8749,66.8465,1
24.5727,71.1835,1
35.0076,57.033,1
43.4415,65.2596,1
43.1622,47.0352,1
34.2429,62.9289,1
43.5832,56.5704,1
36.3556,67.9174,1
35.1833,55.0023,1
44.5179,68.3382,1
54.3914,37.3089,1
45.8673,87.3137,1
39.0908,66.781,1
27.7992,58.7492,1
33.0648,78.4781,1
23.5464,55.1984,1
43.4639,64.7171,1
35.4268,54.082,1
34.1931,71.5867,1
10.8867,68.441,1
56.591,64.011,1
47.3817,56.8736,1
38.495,60.4626,1
52.5126,67.0604,1
44.5458,57.8839,1
44.0385,53.6261,1
36.4159,56.9766,1
50.3143,61.4053,1
30.723,53.8472,1
29.8776,61.2164,1
59.2682,69.2984,1
35.0409,61.2028,1
44.8732,43.2095,1
29.2466,51.7367,1
50.0457,53.457,1
47.9772,69.3897,1
29.6133,70.9199,1
30.8934,61.3678,1
31.7442,58.7153,1
36.6042,56.8375,1
47.7842,53.407,1
23.2273,57.4777,1
51.3799,65.0128,1
31.3601,63.8653,1
46.7768,65.4152,1
44.1524,46.7658,1
41.4384,54.114,1
53.7794,55.5483,1
33.7694,79.5861,1
35.7972,55.5206,1
30.5384,72.9566,1
46.2286,34.5355,1
39.6789,62.875,1
36.8192,52.387,1
34.2718,48.9291,1
42.3284,63.1215,1
46.3353,63.2871,1
53.534,51.1408,1
40.6113,50.2109,1
50.6211,40.4521,1
36.4778,78.3396,1
52.3898,64.5377,1
30.0181,75.3173,1
39.0097,50.873,1
22.7188,67.9909,1
61.24,65.8906,1
39.184,65.6582,1
44.6903,57.9365,1
58.0471,69.7629,1
51.2556,61.3304,1
46.9212,83.3785,1
46.253,66.0652,1
52.4055,66.7307,1
40.289,53.2889,1
44.7383,63.2927,1
43.154,65.6595,1
44.8585,77.7308,1
42.8644,67.9051,1
56.2528,58.5454,1
51.6241,67.1546,1
44.7667,61.4852,1
48.9107,66.6066,1
20.2348,59.0307,1
18.9843,70.7978,1
16.3377,68.8414,1
49.4003,47.882,1
41.6653,67.5078,1
59.2293,74.6841,1
58.4733,53.6329,1
62.3667,50.9588,1
21.8554,54.8605,1
40.3886,61.3186,1
40.7419,47.6587,1
58.0085,42.8297,1
45.3545,41.8321,1
66.6613,50.6532,1
33.7756,62.4751,1
48.0913,64.8923,1
40.0826,51.449,1
29.5893,58.196,1
43.5803,65.9493,1
53.308,36.9828,1
28.8714,51.9019,1
56.4075,62.5939,1
29.4748,32.1973,1
33.2965,67.4377,1
38.7294,56.5956,1
32.2944,53.9696,1
32.4153,48.4431,1
45.7628,64.3847,1
33.8258,59.1682,1
22.6753,54.2239,1
13.1994,60.1388,1
29.5058,55.2877,1
45.7033,56.3137,1
43.7022,61.486,1
29.5313,66.0122,1
34.5871,54.2769,1
51.8449,61.97,1
46.4316,55.3816,1
47.3722,63.4538,1
28.5282,68.9904,1
53.7431,61.2076,1
29.9158,63.0665,1
51.858,68.0811,1
24.6532,60.9707,1
45.0766,64.1308,1
34.0918,59.9736,1
49.6956,67.6284,1
43.0814,55.2028,1
36.4547,50.9231,1
45.9549,50.0912,1
34.863,61.4327,1
31.352,65.541,1
28.8569,70.2024,1
38.0164,45.0045,1
39.3314,61.0199,1
45.4366,53.3631,1
21.1418,39.8683,1
52.6481,71.7278,1
36.5814,39.9215,1
36.9219,64.5808,1
17.7111,64.9493,1
43.1587,54.2345,1
47.1889,60.8616,1
43.7341,62.9692,1
46.893,65.5666,1
42.8727,43.2934,1
40.5345,61.7289,1
48.3142,54.0476,1
38.0558,45.262,1
22.1779,68.1016,1
56.9423,86.5532,1
34.7531,55.7262,1
33.9789,52.783,1
40.9102,65.1945,1
33.7199,57.2774,1
49.1469,64.1659,1
48.6168,65.286,1
28.1186,45.3309,1
20.4317,51.4603,1
50.9374,74.1835,1
22.291,75.6569,1
43.5103,58.554,1
60.1113,58.9857,1
61.2162,69.808,1
48.3362,41.196,1
33.3945,65.8239,1
29.3452,59.8559,1
54.3866,80.3684,1
34.7127,57.4701,1
40.3388,57.2267,1
62.2417,51.5783,1
40.1503,56.5846,1
38.7169,70.1477,1
39.1263,60.6359,1
51.6978,63.2792,1
25.6879,40.2733,1
47.9429,43.0879,1
67.8827,60.984,1
26.5508,50.8038,1
46.2943,47.3932,1
31.5288,62.1985,1
57.7825,63.3896,1
38.0402,67.4305,1
37.7145,51.815,1
62.5769,60.8324,1
28.86,51.2246,1
41.6221,58.1079,1
23.7497,67.9977,1
46.8576,54.2462,1
37.5762,62.8658,1
56.4305,64.4665,1
23.4233,62.4985,1
44.2776,57.3014,1
40.8865,73.0129,1
35.1498,69.2076,1
24.1779,55.473,1
41.7055,59.5582,1
36.3326,42.5066,1
39.0149,47.2949,1
44.8198,67.2306,1
40.0733,53.9174,1
30.9024,79.437,1
36.8103,51.5264,1
43.0381,57.5467,1
32.7947,64.1982,1
37.4828,63.4455,1
45.2916,76.7306,1
35.2422,55.9317,1
38.3962,63.3841,1
34.7919,55.6938,1
48.4339,46.1321,1
59.0144,65.7474,1
35.5323,63.1148,1
40.902,74.3216,1
41.5315,42.0337,1
35.5263,83.7151,1
27.8426,60.091,1
43.6027,62.1962,1
24.2975,62.7834,1
30.3854,52.9013,1
52.6765,32.6773,1
36.9756,68.2407,1
37.8756,68.2851,1
48.7574,53.3994,1
56.8605,59.4922,1
57.5825,67.8546,1
42.3023,54.4466,1
56.7201,71.6989,1
34.0922,56.2818,1
47.2559,56.9603,1
23.4829,54.3653,1
23.1287,65.2596,1
51.5916,62.7191,1
20.539,47.6915,1
51.8145,52.0764,1
48.4426,51.1852,1
62.4426,45.7898,1
17.2759,60.4627,1
53.7758,65.7963,1
37.0842,63.9499,1
47.9795,55.6167,1
35.2294,74.5508,1
26.4256,55.0765,1
40.2096,64.5191,1
58.954,59.6799,1
17.2138,69.544,1
32.9524,52.1871,1
59.6847,40.5305,1
30.5804,63.0801,1
48.7495,70.5113,1
50.6564,59.3203,1
40.4251,50.7349,1
45.284,51.5369,1
34.3472,47.5875,1
38.5902,51.3372,1
40.7196,74.1232,1
40.3791,50.3681,1
47.2627,70.0902,1
34.5522,56.4926,1
42.125,66.371,1
56.8191,44.971,1
53.694,66.8337,1
45.1185,74.8561,1
27.4244,66.7089,1
11.5041,56.9505,1
49.0322,62.7654,1
23.485,75.8531,1
50.9887,71.6814,1
27.5777,62.335,1
47.6622,65.1087,1
45.1389,67.179,1
45.7857,69.3101,1
47.9222,65.0094,1
48.0321,47.7857,1
43.6501,56.4826,1
28.543,59.4852,1
48.1445,60.2635,1
30.7346,53.4198,1
41.6581,72.9718,1
47.4207,72.1155,1
54.3157,51.0715,1
37.9804,67.0989,1
58.33,63.2521,1
43.1988,60.3607,1
28.1131,72.52,1
37.0109,69.2134,1
32.9744,69.7764,1
34.2086,61.2989,1
31.937,62.8759,1
30.9432,70.9592,1
43.4932,59.841,1
27.8116,72.6746,1
32.1525,42.5191,1
51.2961,79.8188,1
38.0315,54.715,1
29.2781,62.2445,1
44.4041,68.8485,1
23.3479,61.9408,1
49.3666,64.1402,1
17.6,69.1488,1
30.8534,54.0978,1
44.905,63.7959,1
57.3659,58.5086,1
49.0943,69.757,1
26.6611,68.3229,1
40.7047,53.4307,1
28.5509,56.3023,1
36.2591,59.3196,1
48.9883,66.1067,1
33.2631,69.8683,1
32.0235,58.1848,1
27.3042,55.4792,1
51.4497,71.1383,1
59.8133,47.9164,1
51.1465,60.196,1
61.6958,47.1176,1
36.568,68.2338,1
40.6483,66.7503,1
45.8637,68.3113,1
44.6064,60.1679,1
35.8866,49.3853,1
57.6828,60.1686,1
51.6255,49.4968,1
42.5861,62.545,1
46.0202,56.6968,1
46.4545,58.7095,1
38.305,49.6469,1
48.8456,65.3118,1
30.1567,63.6713,1
38.5379,56.7667,1
23.9704,68.7266,1
50.0286,63.9783,1
45.1862,61.1562,1
43.502,73.09,1
44.7494,43.9657,1
60.5608,43.477,1
51.1158,80.6534,1
35.8893,62.0346,1
32.3351,52.6811,1
49.0788,68.1873,1
50.339,64.5711,1
49.2665,79.6023,1
18.5558,68.1677,1
41.009,45.1027,1
28.0034,61.4737,1
18.1462,60.1302,1
53.9584,68.463,1
52.5372,68.1677,1
38.9393,62.9839,1
29.0506,62.4427,1
41.7522,64.6329,1
37.6479,47.9155,1
48.7925,64.5781,1
51.7763,55.9587,1
27.1077,58.8414,1
38.6845,49.5615,1
44.4864,56.5376,1
23.6054,43.4669,1
38.7037,61.0992,1
43.0074,55.9544,1
51.5679,63.6394,1
25.2691,63.8752,1
42.5698,67.668,1
38.0891,64.5408,1
34.785,45.5139,1
35.8893,55.3666,1
47.2224,66.0358,1
51.9625,51.7511,1
40.7898,59.2855,1
41.2741,67.8085,1
44.6697,69.177,1
39.1509,54.5605,1
29.1695,64.9487,1
31.7742,66.8761,1
53.4651,62.7748,1
40.4105,72.1411,1
42.6121,59.0638,1
39.5747,62.2744,1
54.5028,49.3523,1
57.9177,56.7345,1
45.6494,53.1359,1
21.8892,49.3023,1
51.0449,68.3193,1
42.0972,72.1595,1
43.0423,53.4863,1
47.1446,56.0835,1
45.6246,77.8197,1
55.2079,58.7165,1
36.0518,53.0863,1
43.74,58.9434,1
34.2326,65.0777,1
20.952,74.2487,1
32.8831,79.6915,1
38.3653,59.0739,1
44.5616,52.4033,1
39.3379,70.1444,1
49.1245,67.7672,1
22.9157,56.1177,1
45.6389,47.5868,1
42.7565,63.0704,1
46.3961,68.4075,1
46.887,66.433,1
54.8849,75.612,1
34.0548,57.1222,1
37.389,62.3226,1
48.2303,62.0311,1
54.7965,59.3972,1
59.5277,50.5821,1
50.2512,67.9668,1
46.2268,54.5365,1
48.9846,58.1462,1
45.0939,64.8811,1
44.7722,44.4438,1
34.0008,59.0896,1
28.3151,36.3037,1
53.0501,67.3468,1
25.1075,42.7024,1
46.0856,61.9767,1
50.6289,45.1979,1
46.688,47.4206,1
43.0739,77.9364,1
36.7023,53.6605,1
11.4737,68.6153,1
42.0809,66.4377,1
37.9622,52.4635,1
28.3078,70.5345,1
59.1856,62.1998,1
43.398,63.3542,1
37.6874,55.3331,1
48.8513,64.6936,1
42.2955,61.3545,1
53.1021,61.6518,1
44.1871,56.2951,1
47.345,61.4776,1
34.5298,67.0719,1
22.8245,57.0214,1
48.2783,53.9709,1
45.2767,52.0449,1
44.1797,64.3568,1
33.8575,60.5986,1
29.5707,55.9148,1
43.5061,62.0728,1
26.3383,73.3895,1
13.7721,64.0338,1
37.3943,60.1778,1
25.0943,55.0823,1
41.9199,45.2935,1
54.3148,53.6106,1
42.1865,61.3416,1
47.7406,60.9822,1
38.6671,54.8464,1
34.3314,63.6687,1
45.4968,46.2111,1
48.648,50.6988,1
59.7194,53.6724,1
48.1439,64.1741,1
55.1692,76.4785,1
51.5073,65.8246,1
42.6982,71.331,1
52.7367,66.5202,1
44.4935,44.0326,1
42.7971,51.5706,1
50.6069,52.8399,1
37.5125,68.1592,1
46.7384,65.5882,1
30.7426,54.6163,1
52.5088,63.6291,1
18.0654,67.9644,1
36.2207,49.6668,1
26.8746,69.528,1
46.4465,53.9503,1
37.5481,59.6955,1
26.1728,73.0274,1
42.929,70.0336,1
36.2565,64.536,1
32.7194,57.8397,1
45.616,61.5837,1
39.2679,57.9838,1
34.5547,66.6885,1
36.4591,70.1385,1
41.8317,77.9638,1
25.8382,63.5377,1
27.9007,58.7985,1
41.005,68.6259,1
34.0998,75.4178,1
29.1466,51.1214,1
41.3983,53.9203,1
54.1326,51.8997,1
36.2243,62.5983,1
29.9506,56.4072,1
46.805,70.145,1
41.9683,67.2712,1
12.7183,62.2963,1
44.393,59.582,1
24.4652,63.5787,1
29.6177,59.7444,1
21.7425,50.4529,1
29.3551,70.0581,1
27.2264,75.1853,1
51.797,61.6916,1
44.6203,47.4101,1
34.0668,52.8231,1
43.6208,50.2739,1
42.416,68.9313,1
49.6163,54.8229,1
33.7329,67.4262,1
55.7239,76.5193,1
27.8346,62.7226,1
49.898,51.1589,1
60.5808,69.452,1
56.1621,70.2076,1
51.3111,74.5914,1
40.3954,54.1705,1
52.4523,55.4299,1
45.6919,51.243,1
45.8566,65.6311,1
55.6934,65.965,1
36.0415,62.1499,1
28.3326,70.274,1
41.7959,77.0811,1
38.5499,81.2945,1
40.6717,54.7746,1
38.6708,67.8066,1
35.7546,52.1481,1
47.6405,62.9535,1
44.3881,50.8642,1
55.0709,45.4995,1
47.4801,58.8058,1
40.0536,72.8487,1
41.2942,67.8353,1
36.5353,78.0498,1
23.5224,51.3383,1
42.9862,55.5121,1
25.6087,47.5102,1
31.3039,71.489,1
54.7994,68.6921,1
33.3206,69.4527,1
42.2491,47.5264,1
29.504,48.8771,1
31.4295,52.8024,1
51.662,57.3273,1
38.165,53.4543,1
44.6557,61.1483,1
68.7762,-23.9088,0
56.2253,-5.29466,0
84.6297,-8.59249,0
95.9176,-17.0849,0
66.9327,-3.23193,0
68.5361,-26.1859,0
76.5359,-3.30433,0
76.2344,-11.4189,0
54.1695,-19.0112,0
72.5826,-16.8392,0
81.5622,-1.69438,0
67.9916,-17.6481,0
64.7125,-14.863,0
70.762,-13.4053,0
80.1595,-1.89515,0
64.5489,-1.18837,0
72.7677,-1.91395,0
79.9837,-20.64,0
79.1387,3.93355,0
44.2821,1.78578,0
64.1403,-9.61321,0
59.1693,13.1008,0
81.542,8.74985,0
74.1221,-22.6696,0
69.5198,-12.9416,0
80.765,-7.23887,0
54.9825,-5.8274,0
63.8552,-1.50298,0
70.2458,-22.4808,0
64.3179,-12.3787,0
86.6356,-20.3488,0
84.9455,-11.8197,0
84.2201,0.213656,0
64.2986,-7.74864,0
78.1097,-14.8313,0
75.8611,-11.6354,0
90.3136,-6.73431,0
62.7257,-18.5082,0
75.5421,-4.17034,0
65.4566,-10.5799,0
61.9109,-20.5529,0
59.135,-18.5438,0
60.5248,4.00296,0
80.685,-10.6256,0
66.7793,-6.61398,0
66.1593,-12.4195,0
66.3299,-0.985663,0
63.9011,-8.54786,0
82.8677,-7.53038,0
85.2156,-24.6987,0
67.608,6.66954,0
66.3577,-24.4325,0
65.3489,-16.1539,0
95.9356,-13.875,0
55.3012,-3.16444,0
53.7059,-22.0646,0
58.0494,-2.86047,0
75.8307,-11.8501,0
61.3122,-19.0784,0
77.7234,-2.87735,0
85.9702,-17.8113,0
68.2638,-19.1556,0
77.1047,-19.0153,0
78.1913,-8.50906,0
65.1043,-3.43562,0
79.5281,-27.6338,0
75.1826,-6.52501,0
73.2282,-3.60166,0
67.8786,6.67004,0
10.2759,10.2002,2
68.7345,-14.8505,0
68.8034,0.203622,0
70.2339,-1.1119,0
74.1148,-7.36288,0
52.9466,-26.1116,0
61.4234,4.10658,0
75.6449,-27.2907,0
70.1916,-15.4267,0
57.0214,-28.3796,0
62.7464,-13.188,0
65.8521,-20.2026,0
74.1682,-9.08978,0
69.7504,-0.384261,0
57.0482,-16.4845,0
78.26,-7.99833,0
63.723,-24.2351,0
64.2536,-12.8052,0
60.5113,-0.360461,0
64.8359,-2.82836,0
64.009,-28.7433,0
84.3693,1.67245,0
65.8938,-9.09198,0
66.9724,-19.9325,0
84.0838,6.85201,0
68.2376,2.76248,0
72.2507,-17.1596,0
55.2347,3.78927,0
75.937,-4.40856,0
68.6734,-4.80161,0
56.0115,-17.8486,0
77.5258,-15.7003,0
88.9508,-19.4484,0
61.6801,8.50906,0
94.7001,-6.38503,0
66.7021,-29.7326,0
77.8246,-10.0617,0
87.9106,-30.9648,0
61.9166,-8.82706,0
80.8771,-0.71624,0
80.8967,-23.3899,0
66.703,4.80351,0
63.1902,-20.6124,0
76.8137,-26.9024,0
65.0688,4.38601,0
95.3221,-16.9834,0
57.7216,-15.6049,0
55.3736,0.158291,0
69.3806,-12.9908,0
67.8151,-4.81125,0
76.9759,-8.36036,0
77.2747,4.90335,0
83.3595,-22.2637,0
61.0979,-14.2977,0
65.8269,-19.2142,0
74.9586,-4.13406,0
62.6069,13.2054,0
51.7192,-0.178858,0
74.9325,-0.586423,0
79.3851,-19.2217,0
75.7772,-26.5041,0
58.4634,-15.1327,0
75.4708,-22.6027,0
44.9144,-5.19713,0
68.6896,12.4745,0
61.0337,0.795034,0
58.8389,-2.27643,0
82.0228,-8.85435,0
70.7745,-12.753,0
79.7754,-28.6691,0
74.935,-3.32777,0
72.1292,-12.2779,0
80.8446,-2.63668,0
57.6316,-1.22167,0
80.5242,6.84538,0
63.2352,-24.7268,0
82.1842,-29.5122,0
97.3569,-2.16307,0
60.7848,-31.0398,0
70.7429,-22.16,0
74.0169,14.5166,0
66.9194,-12.2479,0
76.095,4.34331,0
81.781,-8.72716,0
80.0955,-4.2323,0
73.3289,1.53838,0
62.5895,4.46843,0
67.3544,-16.6199,0
86.3266,-14.4584,0
71.0499,-2.68324,0
83.7876,26.4973,0
74.8575,-5.0595,0
77.7222,6.09352,0
68.9779,-4.12329,0
59.1771,-14.7376,0
50.4971,-17.9073,0
80.156,6.28412,0
73.3179,-9.30513,0
59.612,-4.42507,0
68.8815,-9.89383,0
88.6638,-7.90944,0
54.2285,-16.3224,0
71.3284,2.89615,0
77.8304,-5.41092,0
72.2953,-1.64381,0
60.8772,-22.1124,0
90.3348,-5.94824,0
74.3138,-20.8508,0
73.6849,-4.39218,0
67.7308,-18.7821,0
70.874,-13.9133,0
58.8981,-1.26363,0
61.021,-13.0076,0
63.8849,4.27643,0
60.2646,0.771627,0
70.3064,-11.6681,0
73.1918,-4.82311,0
58.2695,-13.5815,0
73.826,-5.2967,0
76.7022,-7.70334,0
69.0748,2.69274,0
55.7613,-27.6397,0
84.6378,0.841825,0
74.9615,11.9187,0
57.6636,-23.9124,0
64.0489,-6.91077,0
71.5033,-0.0236959,0
82.1527,-21.6081,0
63.3411,-25.3215,0
73.7747,-8.0647,0
72.789,-25.2371,0
60.628,-17.6965,0
70.4672,-13.251,0
71.336,-35.3018,0
78.1822,-4.00361,0
65.2963,-14.7151,0
79.0638,-17.5243,0
59.7972,-15.802,0
77.9864,0.14855,0
79.1868,-22.841,0
61.1682,-17.8792,0
73.5536,3.71856,0
71.2154,-7.74301,0
72.6973,-10.5252,0
66.1658,8.65427,0
66.579,-7.96869,0
77.5384,-7.25546,0
68.9008,-1.1745,0
75.1574,-4.30319,0
60.9324,-19.6263,0
70.7753,-15.1939,0
61.5728,-19.8497,0
74.4019,-12.6538,0
76.0989,-8.81242,0
63.0071,4.70077,0
55.0819,-13.8133,0
62.7495,-7.88553,0
69.5217,-11.2238,0
72.2162,1.53702,0
86.362,-19.034,0
57.0654,-8.75139,0
65.3979,-1.59423,0
62.2159,-17.8817,0
66.5503,-26.3465,0
63.7161,-2.14713,0
61.2489,11.3751,0
67.015,-13.9139,0
76.5402,7.5714,0
51.7709,-18.3405,0
85.8829,3.30276,0
61.1001,-12.4181,0
59.852,-5.65248,0
75.8262,-20.0906,0
61.6838,-13.3092,0
57.1146,-14.719,0
77.3723,-1.99845,0
56.9189,-5.60781,0
68.2407,-16.7783,0
70.9934,-20.2186,0
55.9002,-24.4278,0
65.7271,-12.6267,0
86.9104,-2.21848,0
60.308,-21.1397,0
58.896,-13.6561,0
64.4231,2.89617,0
68.2645,-1.29243,0
60.8046,-16.4101,0
74.2481,-23.9048,0
68.4099,-1.35173,0
75.1991,-17.8887,0
53.9934,-16.7901,0
64.6642,-11.2175,0
78.4188,-8.13147,0
90.1256,-24.5776,0
78.5234,-23.9773,0
69.8301,-6.2027,0
76.6672,-10.9548,0
73.3387,-14.5063,0
54.6154,0.822026,0
